================================================================================
周度走势复盘分析 - 自动生成提问模板
================================================================================

复盘周期: 最近 30 周

说明:
  1. 周数据日期为该周最后一个交易日（节假日自动调整）
  2. 资金流数据已自动清洗：因假期导致的0值已替换为前一周有效数据


处理 北控水务 (00371) ...

问题: 对北控水务 (00371)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date open high  low close week_change_pct volume_ratio turnover_rate  ema5 ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma     ind_5ma
      date  open  high  low close week_change_pct volume_ratio turnover_rate   ema5  ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma    ind_5ma
2026-02-06 10.37 10.37 9.74  9.99          -3.66%        0.668         2.38% 10.355 10.480 10.275 11.836        -0.1458        死叉延续 37.94         10,359,830       9,961,630 -17,617,076  2,555,326
2026-02-13  9.99 10.17 9.20  9.29          -7.01%        0.676         2.07% 10.000 10.366 10.256 11.810        -0.2713        死叉延续 27.48           -175,000       8,587,270  -2,882,022  5,640,762
2026-02-20  9.29  9.44 8.88  9.02          -2.91%        0.248         0.56%  9.673 10.238 10.231 11.782        -0.3716        死叉延续 24.66            443,270       1,854,010    -476,598  5,413,436
2026-02-27  9.05  9.20 8.56  8.70          -3.55%        0.851         1.76%  9.349 10.092 10.201 11.752        -0.4562        死叉延续 21.80          1,971,520      -2,172,260    -954,746  4,519,414
2026-03-06  8.60  8.60 7.48  8.00          -8.05%        1.098         2.38%  8.899  9.892 10.158 11.714        -0.5740        死叉延续 17.12          3,081,370        -978,440   3,136,198  3,450,442
2026-03-13  7.89  8.08 7.50  7.99          -0.12%        0.742         1.43%  8.596  9.711 10.115 11.677        -0.6171        死叉延续 17.07          6,978,780       3,940,890   2,459,988  2,246,294
2026-03-20  7.99  8.05 7.06  7.15         -10.51%        0.814         1.44%  8.114  9.467 10.056 11.632        -0.7157        死叉延续 13.15          4,247,430         256,460   3,344,474    580,132
2026-03-27  7.02  7.22 6.71  6.72          -6.01%        0.937         1.60%  7.649  9.206  9.990 11.583        -0.7899        死叉延续 11.68          2,326,470      -3,452,140   3,721,114   -481,098
2026-04-03  6.66  6.69 6.05  6.32          -5.95%        0.934         1.55%  7.206  8.931  9.917 11.531        -0.8393        死叉延续 10.50           -761,120        -661,360 -13,046,494 -5,357,402
2026-04-10  6.32  6.67 6.22  6.58           4.11%        0.661         0.93%  6.998  8.707  9.851 11.482        -0.7844        死叉延续 16.41            791,580         161,100   2,716,628     48,990
2026-04-17  6.50  6.60 6.15  6.27          -4.71%        1.107         1.66%  6.755  8.475  9.780 11.430        -0.7380        死叉延续 15.13          2,361,460         945,710   1,793,164   -550,046
2026-04-24  6.27  6.35 5.93  6.06          -3.35%        0.833         1.15%  6.523  8.245  9.707 11.377        -0.6848        死叉延续 14.31            116,340        -910,200     966,946   -783,378
2026-05-01  6.10  6.59 6.07  6.13           1.16%        0.737         0.89%  6.392  8.043  9.636 11.324        -0.5930        死叉延续 15.94            706,470        -179,640 -12,737,732 -5,625,666
2026-05-08  6.13  6.41 5.99  6.03          -1.63%        1.044         1.30%  6.271  7.852  9.564 11.272        -0.5021        死叉延续 15.49          2,989,170       1,506,250   1,393,004    304,644
2026-05-15  6.03  6.04 5.65  5.80          -3.81%        0.878         1.03%  6.114  7.656  9.490 11.217        -0.4319        死叉延续 14.47             62,640      -1,117,080   1,247,216     49,008
2026-05-22  5.80  5.82 5.41  5.47          -5.69%        0.882         0.97%  5.900  7.448  9.410 11.160        -0.3902        死叉延续 13.13          1,070,400      -2,421,260     989,004   -624,386
2026-05-29  5.47  5.47 4.71  4.71         -13.89%        1.857         3.60%  5.503  7.187  9.317 11.096        -0.4226        死叉延续 10.69            565,360      -5,447,480   1,078,808 -1,531,842
2026-06-05  4.73  5.00 4.58  4.71           0.00%        0.871         1.58%  5.239  6.951  9.226 11.032        -0.4017        死叉延续 10.69          2,719,910         789,230   1,481,496 -1,338,068
2026-06-12  4.71  4.80 4.32  4.58          -2.76%        1.077         2.04%  5.019  6.726  9.134 10.968        -0.3642        死叉延续 10.31            342,240        -349,390     952,110 -1,709,196
2026-06-19  4.48  4.86 4.48  4.62           0.87%        0.692         1.14%  4.886  6.525  9.044 10.905        -0.2957        死叉延续 11.36            622,000      -1,087,160  -7,342,636 -6,189,598
2026-06-26  4.49  4.55 4.03  4.10         -11.26%        1.060         1.79%  4.624  6.294  8.947 10.837        -0.2822        死叉延续  9.76         -1,125,930      -3,044,710     624,716 -1,827,902
2026-07-03  4.02  4.42 3.94  4.38           6.83%        0.760         1.15%  4.543  6.112  8.856 10.773        -0.2011        死叉延续 16.55            213,420         198,540     554,328   -698,698
2026-07-10  4.41  4.60 4.02  4.16          -5.02%        0.525         0.64%  4.415  5.926  8.763 10.707        -0.1452        死叉延续 15.56            280,770        -164,010      66,500   -889,346
2026-07-17  4.16  4.39 4.00  4.26           2.40%        1.231         1.70%  4.363  5.767  8.674 10.643        -0.0669        死叉延续 17.97          6,900,110         479,100   1,378,074   -723,648
2026-07-24  4.26  4.64 4.18  4.52           6.10%        0.641         0.73%  4.416  5.648  8.592 10.582         0.0418          金叉 24.02          1,579,710         330,140   1,569,616   -440,188
2026-07-31  4.56  5.78 4.56  5.43          20.13%        1.166         1.50%  4.754  5.628  8.529 10.531         0.2469        金叉延续 40.57          1,351,670       4,152,250   2,065,136    999,204
2026-08-07  5.43  5.80 5.42  5.70           4.97%        0.809         0.94%  5.069  5.635  8.473 10.483         0.4194        金叉延续 44.43            728,325       4,935,280   2,168,117  1,946,552
2026-08-14  5.68  5.68 5.40  5.54          -2.81%        0.530         0.50%  5.226  5.626  8.415 10.434         0.5065        金叉延续 42.66            359,100       3,116,915   2,183,783  2,602,737
2026-08-21  5.53  5.68 5.46  5.62           1.44%        0.621         0.49%  5.357  5.625  8.360 10.386         0.5650        金叉延续 43.87                  0       2,320,805     803,761  2,971,078
2026-08-28  5.60  5.78 5.04  5.19          -7.65%        0.608         0.41%  5.302  5.584  8.297 10.334         0.5362        金叉延续 39.11            392,625       1,221,495   2,217,889    898,701

--------------------------------------------------------------------------------

处理 中生制药 (01177) ...

问题: 对中生制药 (01177)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date open high  low close week_change_pct volume_ratio turnover_rate  ema5 ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma      ind_5ma
2026-02-06 6.59 6.59 6.10  6.43          -2.43%        1.012         1.83% 6.570 6.737  5.183  4.734        -0.2863        死叉延续 46.90         41,148,020     103,450,000 -45,003,048   99,448,728
2026-02-13 6.47 6.92 6.38  6.47           0.62%        0.739         1.19% 6.536 6.711  5.209  4.751        -0.2636        死叉延续 47.53         40,260,000      37,450,000 -20,109,048   83,506,728
2026-02-20 6.48 6.65 6.37  6.60           2.01%        0.138         0.15% 6.558 6.701  5.236  4.770        -0.2217        死叉延续 49.60           -900,000       7,927,260 -17,329,516   69,567,452
2026-02-27 6.61 6.82 5.88  6.00          -9.09%        1.423         2.02% 6.372 6.634  5.251  4.782        -0.2626        死叉延续 41.45         55,590,000      50,060,000  17,066,484   68,395,452
2026-03-06 5.92 6.11 5.53  6.08           1.33%        1.332         2.26% 6.275 6.581  5.268  4.795        -0.2660        死叉延续 42.80         51,250,000     137,220,000  37,469,604   67,221,452
2026-03-13 5.85 6.26 5.77  5.90          -2.96%        0.970         1.62% 6.150 6.516  5.280  4.806        -0.2783        死叉延续 40.54        -75,218,690      22,250,000  14,196,262   50,981,452
2026-03-20 5.91 6.25 5.83  5.93           0.51%        0.848         1.32% 6.076 6.460  5.293  4.817        -0.2680        死叉延续 41.10         12,750,000      62,350,000   8,694,262   55,961,452
2026-03-27 5.82 5.99 5.37  5.84          -1.52%        1.090         1.77% 5.998 6.401  5.304  4.827        -0.2588        死叉延续 39.88        127,167,560      95,350,000  34,307,774   73,446,000
2026-04-03 5.74 6.40 5.61  6.28           7.53%        1.379         2.77% 6.092 6.390  5.323  4.842        -0.1826        死叉延续 47.96        276,780,000     398,426,810  88,867,798  119,485,362
2026-04-10 6.51 6.53 5.84  5.87          -6.53%        0.824         1.53% 6.018 6.340  5.334  4.852        -0.1764        死叉延续 42.26         29,520,000       3,620,000  74,199,774  116,399,362
2026-04-17 5.85 6.16 5.61  5.95           1.36%        1.114         2.19% 5.995 6.303  5.346  4.863        -0.1515        死叉延续 43.67        161,070,000     203,820,000 121,457,512  152,713,362
2026-04-24 5.95 6.00 5.42  5.63          -5.38%        0.957         1.85% 5.873 6.239  5.352  4.870        -0.1669        死叉延续 39.52         26,499,500     269,410,000 124,207,412  194,125,362
2026-05-01 5.63 5.65 5.34  5.37          -4.62%        0.832         1.47% 5.706 6.156  5.352  4.875        -0.1987        死叉延续 36.49        153,590,000    -135,144,320 120,623,594   96,578,498
2026-05-08 5.37 5.46 5.27  5.38           0.19%        0.851         1.40% 5.597 6.082  5.353  4.880        -0.2041        死叉延续 36.69         91,944,010      31,650,000  92,524,702   74,671,136
2026-05-15 5.38 5.78 5.29  5.34          -0.74%        1.238         2.32% 5.511 6.012  5.353  4.885        -0.1988        死叉延续 36.20        145,160,000     248,490,000 115,652,702  123,645,136
2026-05-22 5.30 5.38 5.08  5.17          -3.18%        0.949         1.74% 5.398 5.931  5.349  4.888        -0.2030        死叉延续 34.10          2,290,000    -126,212,760  83,896,702   57,638,584
2026-05-29 5.17 5.17 4.72  4.94          -4.45%        1.182         2.38% 5.245 5.837  5.341  4.888        -0.2203        死叉延续 31.44        168,214,310    -411,420,000 112,239,664  -78,527,416
2026-06-05 5.06 5.12 4.55  4.61          -6.68%        1.114         2.36% 5.033 5.720  5.326  4.886        -0.2570        死叉延续 28.06         88,030,000    -211,250,000  99,127,664  -93,748,552
2026-06-12 4.52 4.71 4.34  4.65           0.87%        1.101         2.46% 4.906 5.618  5.313  4.883        -0.2562        死叉延续 29.05        160,080,000       5,630,000 112,754,862  -98,952,552
2026-06-19 4.75 4.84 4.45  4.53          -2.58%        0.844         1.77% 4.780 5.515  5.297  4.880        -0.2519        死叉延续 27.81         65,270,000      -3,990,130 113,791,594   50,436,472
2026-06-26 4.53 4.59 4.19  4.26          -5.96%        1.152         2.60% 4.607 5.395  5.277  4.873        -0.2640        死叉延续 25.19         46,231,680       1,120,000 105,565,198 -123,982,026
2026-07-03 4.26 4.89 4.19  4.74          11.27%        1.074         2.52% 4.651 5.333  5.266  4.872        -0.1895        死叉延续 36.60         59,890,000     365,500,000  83,900,336   31,401,974
2026-07-10 4.80 5.35 4.70  5.19           9.49%        1.478         4.54% 4.831 5.319  5.265  4.875        -0.0680        死叉延续 45.06         72,000,000     530,090,000  80,694,336  179,669,974
2026-07-17 5.20 5.47 4.86  4.98          -4.05%        1.169         3.93% 4.881 5.287  5.259  4.876        -0.0076        死叉延续 42.23         64,962,780     327,264,670  61,670,892  243,996,908
2026-07-24 5.05 5.36 4.98  5.15           3.41%        0.751         2.25% 4.970 5.274  5.257  4.879         0.0600          金叉 45.23         99,296,040     238,629,570  68,476,100  292,520,848
2026-07-31 5.17 5.28 4.94  5.03          -2.33%        0.635         1.60% 4.990 5.251  5.252  4.881         0.0913        金叉延续 43.51        -47,125,600     -33,459,420  49,804,644  285,604,964
2026-08-07 5.06 5.12 4.82  5.10           1.39%        0.763         1.72% 5.027 5.236  5.249  4.883         0.1223        金叉延续 44.83         57,516,085     -34,533,330  49,329,861  205,598,298
2026-08-14 5.20 5.30 4.75  4.78          -6.27%        0.851         1.78% 4.945 5.193  5.240  4.882         0.1015        金叉延续 40.21         52,821,570     -42,552,770  45,494,175   91,069,744
2026-08-21 4.78 5.80 4.73  5.60          17.15%        1.374         3.56% 5.163 5.232  5.247  4.889         0.1945        金叉延续 53.44        147,013,530      92,839,185  61,904,325   44,184,647
2026-08-28 5.60 5.92 5.48  5.60           0.00%        0.990         2.54% 5.309 5.267  5.254  4.896         0.2489        金叉延续 53.44        -60,185,395     -11,991,405  94,526,921   34,572,191

--------------------------------------------------------------------------------

处理 石药集团 (01093) ...

问题: 对石药集团 (01093)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date  open  high  low close week_change_pct volume_ratio turnover_rate  ema5 ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma      ind_5ma
2026-02-06  9.55  9.95 8.97  9.51           0.63%        1.019         6.47% 9.323 8.676  7.142  6.795         0.2438        金叉延续 59.21        -72,490,000      41,240,000 120,097,672  395,042,000
2026-02-13  9.55 10.55 9.55  9.96           4.73%        0.713         3.94% 9.536 8.799  7.198  6.827         0.2866        金叉延续 62.29        278,860,000     480,900,000 135,259,672  309,582,000
2026-02-20 10.04 10.42 9.82 10.37           4.12%        0.157         0.61% 9.814 8.948  7.261  6.862         0.3455        金叉延续 64.89        -27,500,000     142,020,000 125,837,672  263,902,000
2026-02-27 10.45 10.74 9.31  9.75          -5.98%        0.981         3.79% 9.792 9.025  7.310  6.891         0.2792        金叉延续 58.34         29,050,000     -27,100,000 109,899,672  277,900,000
2026-03-06  9.53  9.58 8.68  9.22          -5.44%        0.919         3.41% 9.602 9.043  7.348  6.914         0.1487        金叉延续 53.38         85,720,000    -299,562,820  58,728,000   67,499,436
2026-03-13  9.12  9.33 8.30  8.44          -8.46%        1.087         4.21% 9.214 8.986  7.369  6.929        -0.0475          死叉 47.04         34,670,000    -272,960,000  80,160,000    4,659,436
2026-03-20  8.49  9.28 8.45  8.65           2.49%        0.868         3.16% 9.026 8.954  7.395  6.946        -0.1481        死叉延续 48.80        196,364,620    -129,308,220  63,660,924 -117,382,208
2026-03-27  8.49  9.18 7.84  9.14           5.66%        1.414         6.50% 9.064 8.972  7.429  6.968        -0.1474        死叉延续 52.75        251,852,780    -103,230,000 119,531,480 -166,432,208
2026-04-03  8.91  9.73 8.82  9.56           4.60%        0.862         3.71% 9.229 9.028  7.472  6.994        -0.0918        死叉延续 55.90        197,187,400     589,080,000 128,723,480  296,023,948
2026-04-10  9.73  9.79 8.96  9.11          -4.71%        0.526         1.82% 9.190 9.035  7.504  7.015        -0.1156        死叉延续 51.91        -10,457,080      90,060,000 133,923,544   34,728,356
2026-04-17  9.05  9.40 8.66  8.81          -3.29%        0.952         3.23% 9.063 9.014  7.530  7.033        -0.1685        死叉延续 49.38        -22,260,000     352,260,000 122,537,544  159,772,356
2026-04-24  8.90  8.93 8.53  8.83           0.23%        0.991         3.36% 8.985 8.996  7.556  7.051        -0.1957        死叉延续 49.56         -6,920,000      65,330,000  81,880,620  198,700,000
2026-05-01  8.85  8.92 8.05  8.26          -6.46%        0.918         2.98% 8.744 8.926  7.570  7.063        -0.2801        死叉延续 44.77         49,750,000    -240,330,000 140,877,480  239,569,948
2026-05-08  8.32  8.43 7.93  8.05          -2.54%        0.854         2.57% 8.512 8.843  7.579  7.073        -0.3494        死叉延续 43.12        106,930,000    -309,754,760  23,408,584   -8,486,952
2026-05-15  7.96  8.14 7.49  7.63          -5.22%        1.137         3.69% 8.218 8.727  7.580  7.078        -0.4317        死叉延续 39.95         22,929,660    -207,810,000  30,085,932  -68,060,952
2026-05-22  7.63  7.72 7.13  7.54          -1.18%        0.996         3.23% 7.992 8.614  7.579  7.083        -0.4746        死叉延续 39.28        100,188,700    -363,890,840  54,575,672 -211,291,120
2026-05-29  7.62  7.62 6.49  7.35          -2.52%        1.475         6.27% 7.778 8.494  7.575  7.085        -0.5022        死叉延续 37.84        136,220,000    -155,810,000  83,203,672 -255,519,120
2026-06-05  7.53  7.73 6.97  7.09          -3.54%        1.120         5.06% 7.549 8.360  7.565  7.085        -0.5267        死叉延续 35.90       -148,690,000     -74,150,000  43,515,672 -222,283,120
2026-06-12  6.91  7.21 6.77  7.09           0.00%        0.942         4.15% 7.396 8.239  7.556  7.085        -0.5135        死叉延续 35.90       -109,230,000     359,020,000     283,672  -88,528,168
2026-06-19  7.18  7.42 6.60  6.74          -4.94%        0.609         2.24% 7.177 8.096  7.540  7.082        -0.5209        死叉延续 33.25         33,290,000    -112,130,000 133,303,480  141,314,000
2026-06-26  6.74  6.93 6.38  6.69          -0.74%        0.984         3.58% 7.015 7.962  7.523  7.078        -0.5013        死叉延续 32.87        229,120,000     185,541,160  28,142,000   40,494,232
2026-07-03  6.75  8.08 6.65  8.00          19.58%        1.297         5.54% 7.343 7.966  7.532  7.087        -0.2912        死叉延续 49.05        177,580,000     640,740,000  36,414,000  199,804,232
2026-07-10  8.01  8.58 7.64  8.11           1.37%        1.150         5.33% 7.599 7.980  7.544  7.097        -0.1250        死叉延续 50.14        193,490,000     280,230,000 104,850,000  270,680,232
2026-07-17  8.11  8.72 7.90  8.10          -0.12%        1.151         5.77% 7.766 7.991  7.555  7.107        -0.0103        死叉延续 50.03        184,338,320     858,065,680 163,563,664  370,489,368
2026-07-24  8.18  8.86 8.12  8.55           5.56%        0.734         3.25% 8.027 8.044  7.574  7.122         0.1250          金叉 54.62        123,049,840     416,746,640 181,515,632  476,264,696
2026-07-31  8.42  8.82 8.28  8.58           0.35%        0.811         3.27% 8.211 8.095  7.594  7.136         0.2122        金叉延续 54.91        108,581,680      93,361,020 157,407,968  457,828,668
2026-08-07  8.52  8.76 8.21  8.69           1.28%        0.755         2.72% 8.371 8.152  7.616  7.152         0.2744        金叉延续 56.05         86,164,800     137,170,670 139,124,928  357,114,802
2026-08-14  8.94  9.22 8.52  8.69           0.00%        0.899         3.08% 8.477 8.203  7.637  7.167         0.3030        金叉延续 56.05         61,056,140      78,060,410 112,638,156  316,680,884
2026-08-21  8.78 10.17 8.61  9.19           5.75%        1.474         6.62% 8.715 8.297  7.668  7.187         0.3722        金叉延续 61.20        499,181,710    -329,912,340 175,606,834   79,085,280
2026-08-28  9.50  9.98 9.16  9.53           3.70%        1.163         5.69% 8.987 8.415  7.705  7.211         0.4419        金叉延续 64.27        -95,211,370    -399,632,870  74,933,206   28,953,426

--------------------------------------------------------------------------------

处理 协鑫科技 (03800) ...

问题: 对协鑫科技 (03800)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date open high  low close week_change_pct volume_ratio turnover_rate  ema5 ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma     ind_5ma
2026-02-06 1.07 1.19 1.03  1.11           2.78%        1.275         8.02% 1.106 1.151  1.220  1.310        -0.0322        死叉延续 47.16         21,274,770     288,889,590  36,070,954  87,719,136
2026-02-13 1.17 1.22 1.16  1.20           8.11%        1.109         7.38% 1.138 1.156  1.220  1.309        -0.0142        死叉延续 52.45        207,300,000      76,630,000  71,466,954 101,283,136
2026-02-20 1.20 1.22 1.17  1.21           0.83%        0.116         0.53% 1.162 1.161  1.220  1.308        -0.0008        死叉延续 53.01         -5,520,000       8,890,000  56,250,954 123,889,918
2026-02-27 1.22 1.28 1.18  1.20          -0.83%        1.035         4.86% 1.175 1.165  1.219  1.307         0.0066          金叉 52.35        -31,555,970      36,058,630  14,679,760 101,173,644
2026-03-06 1.17 1.20 1.03  1.08         -10.00%        1.122         5.62% 1.143 1.157  1.217  1.305        -0.0043          死叉 45.02       -107,720,000     -64,590,000  16,755,760  69,175,644
2026-03-13 1.06 1.16 1.02  1.07          -0.93%        1.090         5.72% 1.119 1.148  1.214  1.302        -0.0120        死叉延续 44.46         50,918,910      -8,385,620  22,684,588   9,720,602
2026-03-20 1.07 1.08 0.95  0.99          -7.48%        1.044         5.58% 1.076 1.133  1.209  1.299        -0.0262        死叉延续 40.17       -190,820,000      96,858,930 -56,939,412  13,766,388
2026-03-27 0.96 0.97 0.88  0.90          -9.09%        1.022         5.53% 1.017 1.111  1.203  1.295        -0.0450        死叉延续 35.97        -92,605,470      19,410,000 -74,356,506  15,870,388
2026-04-03 0.89 0.94 0.84  0.94           4.44%        0.750         3.62% 0.991 1.095  1.198  1.292        -0.0489        死叉延续 39.02         44,310,000      32,260,000  40,393,722  -2,718,564
2026-04-10 0.97 1.01 0.96  0.98           4.26%        0.537         2.10% 0.988 1.084  1.194  1.289        -0.0432        死叉延续 42.00         13,085,370      44,630,000 -35,022,238  36,954,662
2026-04-17 0.98 1.02 0.94  0.97          -1.02%        1.140         4.80% 0.982 1.073  1.189  1.286        -0.0381        死叉延续 41.46        -60,622,780      51,610,000 -57,330,576  48,953,786
2026-04-24 0.97 1.03 0.96  1.00           3.09%        0.839         3.27% 0.988 1.066  1.185  1.283        -0.0284        死叉延续 43.82         86,200,000      -3,180,000  -1,926,576  28,946,000
2026-05-01 0.99 1.00 0.89  0.90         -10.00%        0.903         3.35% 0.959 1.050  1.180  1.279        -0.0329        死叉延续 38.28        -68,820,000    -188,420,000  26,547,722 -46,545,526
2026-05-08 0.91 0.94 0.87  0.91           1.11%        0.929         3.34% 0.942 1.037  1.174  1.275        -0.0319        死叉延续 39.11         19,588,650      -5,715,930  -2,113,752 -20,215,186
2026-05-15 0.92 0.93 0.87  0.89          -2.20%        0.912         3.13% 0.925 1.023  1.169  1.271        -0.0313        死叉延续 38.01        -31,390,000      -5,575,950 -11,008,826 -30,256,376
2026-05-22 0.89 0.90 0.80  0.82          -7.87%        1.024         3.57% 0.890 1.004  1.162  1.267        -0.0373        死叉延续 34.37        -72,626,090     -93,910,000 -13,409,488 -59,360,376
2026-05-29 0.82 0.85 0.79  0.83           1.22%        0.789         2.48% 0.870 0.987  1.155  1.263        -0.0368        死叉延续 35.32         25,574,600      -5,550,000 -25,534,568 -59,834,376
2026-06-05 0.83 0.84 0.72  0.73         -12.05%        1.243         4.45% 0.823 0.963  1.147  1.257        -0.0462        死叉延续 30.55        -47,610,000    -140,920,000 -21,292,568 -50,334,376
2026-06-12 0.71 0.79 0.68  0.73           0.00%        1.296         5.47% 0.792 0.940  1.139  1.252        -0.0484        死叉延续 30.55         99,012,420     126,750,000  -5,407,814 -23,841,190
2026-06-19 0.75 0.78 0.68  0.70          -4.11%        0.790         3.02% 0.761 0.918  1.130  1.246        -0.0498        死叉延续 29.18        -14,050,000        -130,000  12,867,722 -36,739,526
2026-06-26 0.70 0.73 0.65  0.68          -2.86%        1.344         6.25% 0.734 0.895  1.121  1.241        -0.0492        死叉延续 28.26        233,612,310         299,900  59,307,866  -3,910,020
2026-07-03 0.68 0.72 0.66  0.68           0.00%        0.740         3.08% 0.716 0.874  1.112  1.235        -0.0447        死叉延续 28.26         16,620,000     -35,880,000  57,516,946  -9,976,020
2026-07-10 0.68 0.68 0.61  0.64          -5.88%        0.947         3.86% 0.691 0.852  1.103  1.229        -0.0429        死叉延续 26.35         28,330,000      12,539,720  72,704,946  20,715,924
2026-07-17 0.64 0.64 0.58  0.60          -6.25%        1.065         4.50% 0.661 0.828  1.093  1.223        -0.0430        死叉延续 24.57         24,332,940       5,868,200  57,769,050  -3,460,436
2026-07-24 0.60 0.64 0.55  0.60           0.00%        0.951         3.92% 0.640 0.806  1.083  1.217        -0.0389        死叉延续 24.57         66,521,120      66,232,360  73,883,274   9,812,036
2026-07-31 0.60 0.63 0.59  0.61           1.67%        0.684         2.43% 0.630 0.788  1.074  1.211        -0.0311        死叉延续 26.02         24,894,890      53,389,990  32,139,790  20,430,054
2026-08-07 0.62 0.74 0.62  0.73          19.67%        1.371         6.00% 0.663 0.782  1.067  1.206        -0.0072        死叉延续 40.78        137,143,445     116,314,110  56,244,479  50,868,876
2026-08-14 0.73 0.76 0.70  0.72          -1.37%        0.992         4.31% 0.682 0.776  1.060  1.201         0.0088          金叉 40.07         15,265,975     -12,685,350  53,631,674  45,823,862
2026-08-21 0.74 0.76 0.70  0.72           0.00%        0.854         3.46% 0.695 0.771  1.053  1.196         0.0205        金叉延续 40.07         61,986,550      56,156,680  61,162,396  55,881,558
2026-08-28 0.72 0.80 0.69  0.79           9.72%        1.084         4.59% 0.727 0.773  1.048  1.192         0.0376        金叉延续 47.56        127,287,305     118,977,350  36,757,183  -6,644,530

--------------------------------------------------------------------------------

处理 商汤科技 (00020) ...

问题: 对商汤科技 (00020)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date open high  low close week_change_pct volume_ratio turnover_rate  ema5 ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma      ind_5ma
2026-02-06 2.47 2.47 2.27  2.34          -5.26%        0.955         6.09% 2.386 2.253  1.917  2.333        -0.0039          死叉 54.65          2,643,390    -113,670,000 -21,493,246   55,948,628
2026-02-13 2.39 2.74 2.36  2.64          12.82%        1.189         8.39% 2.471 2.290  1.931  2.336         0.0234          金叉 61.78        558,660,000     788,140,000  57,604,754   68,532,628
2026-02-20 2.64 2.71 2.55  2.69           1.89%        0.252         1.29% 2.544 2.328  1.946  2.339         0.0434        金叉延续 62.83        -31,630,200      38,990,000  76,511,002   76,270,628
2026-02-27 2.72 2.80 2.43  2.56          -4.83%        1.767        14.72% 2.549 2.350  1.958  2.341         0.0347        金叉延续 58.35         66,760,000     995,230,000  82,513,002  298,698,628
2026-03-06 2.47 2.47 2.17  2.25         -12.11%        1.055         9.03% 2.450 2.340  1.964  2.341        -0.0146          死叉 49.31          4,250,000     530,940,000 120,136,638  447,926,000
2026-03-13 2.18 2.37 1.96  2.04          -9.33%        1.024         8.87% 2.313 2.312  1.965  2.338        -0.0740        死叉延续 44.31        191,460,000     564,690,000 157,899,960  583,598,000
2026-03-20 2.05 2.14 1.98  2.00          -1.96%        0.741         5.69% 2.209 2.282  1.966  2.334        -0.1147        死叉延续 43.40         74,030,000     231,530,000  60,973,960  472,276,000
2026-03-27 1.97 2.02 1.82  1.86          -7.00%        0.909         6.66% 2.092 2.242  1.964  2.329        -0.1541        死叉延续 40.30       -141,804,540     391,110,000  38,939,092  542,700,000
2026-04-03 1.81 1.92 1.80  1.85          -0.54%        0.574         3.47% 2.012 2.205  1.962  2.325        -0.1736        死叉延续 40.08         45,565,490      35,100,000 125,280,522  276,066,000
2026-04-10 1.93 2.08 1.92  2.01           8.65%        0.652         3.35% 2.011 2.186  1.963  2.322        -0.1576        死叉延续 45.24         65,950,000     124,330,000  47,040,190  269,352,000
2026-04-17 2.00 2.10 1.96  2.01           0.00%        0.803         3.76% 2.011 2.169  1.964  2.318        -0.1402        死叉延续 45.24        104,662,470     235,120,000  29,680,684  203,438,000
2026-04-24 2.01 2.08 1.95  2.03           1.00%        0.841         3.61% 2.017 2.156  1.965  2.316        -0.1200        死叉延续 45.91        205,457,990     134,990,000  55,966,282  184,130,000
2026-05-01 2.03 2.06 1.93  1.98          -2.46%        0.847         3.27% 2.005 2.139  1.965  2.312        -0.1077        死叉延续 44.44         52,485,870     187,800,000  89,015,696  282,698,000
2026-05-08 2.01 2.10 1.96  2.06           4.04%        0.905         3.35% 2.023 2.132  1.967  2.310        -0.0842        死叉延续 47.35        223,717,960    -119,552,760 130,454,858  112,537,448
2026-05-15 2.06 2.09 1.85  1.86          -9.71%        1.142         4.54% 1.969 2.106  1.965  2.305        -0.0904        死叉延续 41.50       -216,260,000     -50,690,000  74,012,858   77,533,448
2026-05-22 1.85 1.88 1.74  1.77          -4.84%        0.935         3.59% 1.903 2.074  1.961  2.300        -0.1008        死叉延续 39.15        -42,020,000    -357,790,000  44,676,364  -41,048,552
2026-05-29 1.77 1.81 1.62  1.66          -6.21%        1.186         5.02% 1.822 2.034  1.955  2.294        -0.1154        死叉延续 36.44        -35,576,100    -362,690,000  -3,530,454 -140,584,552
2026-06-05 1.66 1.84 1.63  1.66           0.00%        1.239         5.96% 1.768 1.999  1.949  2.287        -0.1177        死叉延续 36.44       -132,440,000    -233,660,000 -40,515,628 -224,876,552
